cycles,capacity,time,cellID
56,94.22240624999999,0.3978677696759263,1
57,94.23037974,0.4048485173611115,1
58,94.2360867,0.4118288460648151,1
59,94.23688133999998,0.4188095694444449,1
60,94.23092154,0.4257894513888897,1
61,94.24285017000001,0.4327699675925932,1
62,94.23306165000001,0.43975036689814895,1
63,94.22554868999998,0.4467308206018525,1
64,94.2293142,0.4537113356481488,1
65,94.22432964,0.4606911932870375,1
66,94.23190580999999,0.4676718692129634,1
67,94.22051898,0.47465209375000045,1
68,94.22192766,0.48163223842592634,1
69,94.20078842999999,0.48861231250000037,1
70,94.20419274,0.4955923958333335,1
71,94.20971007,0.5025721273148148,1
72,94.19148752999999,0.5095523750000002,1
73,94.18322508,0.5165323483796297,1
74,94.18802904,0.5235122673611112,1
75,94.17533286,0.5304926319444445,1
76,94.17470979,0.5374722060185184,1
77,94.17455627999999,0.5444526724537037,1
78,94.16927373,0.5514329120370368,1
79,94.15500633,0.5584128611111107,1
80,94.15847385000001,0.5653933935185179,1
81,94.14568737,0.5723732777777772,1
82,94.14420645,0.5793533564814811,1
83,94.14979602,0.5863334178240738,1
84,94.13650385999999,0.5933139548611109,1
85,94.14828800999999,0.6002944398148146,1
86,94.14134393999998,0.6072747812499996,1
87,94.14401682,0.6142556111111109,1
88,94.14674387999999,0.6212358206018517,1
89,94.14554288999999,0.6282161053240741,1
90,94.14834219000001,0.6351961342592595,1
91,94.13498682000001,0.6421761134259261,1
92,94.13125742999999,0.6491562245370371,1
93,94.12980359999999,0.6561359537037039,1
94,94.13361426,0.663115826388889,1
95,94.13084205,0.6700964953703704,1
96,94.12630899,0.6770769930555556,1
97,94.11986157,0.6840575543981481,1
98,94.12393409999999,0.6910379699074074,1
99,94.11857930999999,0.6980186261574074,1
100,94.13029121999999,0.7049988020833334,1
101,94.12612838999999,0.711979244212963,1
102,94.11968999999999,0.7189599884259261,1
103,94.10796905999999,0.7259405925925931,1
104,94.10346309,0.7329207106481488,1
105,94.10261426999999,0.7399009074074078,1
106,94.11181583999999,0.7468814583333341,1
107,94.09436987999999,0.7538616168981496,1
108,94.0841118,0.7608423796296307,1
109,94.07909111999999,0.7678225057870379,1
110,94.07570487,0.7748021956018527,1
111,94.07643630000001,0.7817818067129633,1
112,94.06170836999999,0.7887619953703707,1
113,94.06560933,0.7957420335648155,1
114,94.05950505000001,0.8027223483796302,1
115,94.04952689999999,0.8097030625000007,1
116,94.04344970999999,0.8166836446759272,1
117,94.05172119,0.8236642638888905,1
118,94.05444825000001,0.8306442604166686,1
119,94.05250679999999,0.8376246620370382,1
120,94.04707074000001,0.8446049062500012,1
121,94.04111997,0.8515853067129642,1
122,94.0387812,0.8585658657407421,1
123,94.04184237,0.8655458912037048,1
124,94.03014851999998,0.8725265937500012,1
125,94.03450098,0.8795070439814829,1
126,94.03233378,0.88648733101852,1
127,94.02646428,0.8934675925925942,1
128,94.01177247000001,0.9004477372685201,1
129,94.01406609,0.9074280300925944,1
130,94.00812435,0.9144084131944461,1
131,93.99938330999998,0.92138864814815,1
132,93.99297201,0.9283690659722242,1
133,93.98865567,0.9353489687500021,1
134,93.9839691,0.942328988425928,1
135,93.98339118,0.9493095648148172,1
136,93.98210891999999,0.9562898321759287,1
137,93.97503843,0.9632698773148175,1
138,93.97216689,0.9702498402777806,1
139,93.96436496999999,0.9772296770833356,1
140,93.97064985,0.9842105520833359,1
141,93.95377278,0.9911914328703727,1
142,93.94615146,0.9981726192129656,1
143,93.94126623000001,1.005152998842595,1
144,93.92820885,1.0121337881944465,1
145,93.91684911,1.0191147465277794,1
146,93.91623507000001,1.0260957002314832,1
147,93.90886659,1.0330761006944462,1
148,93.90049578,1.0400569143518537,1
149,93.89892456000001,1.0470373425925943,1
150,93.90278939999999,1.0540168067129647,1
151,93.89726304,1.0609973414351872,1
152,93.9039633,1.0679783958333353,1
153,93.89964696000001,1.074958627314817,1
154,93.90372852,1.0819387141203725,1
155,93.89468045999999,1.0889194907407425,1
156,93.8968296,1.0959004733796314,1
157,93.88199331,1.1028804189814831,1
158,93.87303554999998,1.1098607812500019,1
159,93.87480543,1.1168407997685204,1
160,93.87162686999999,1.123820839120372,1
161,93.87039879,1.1308004652777788,1
162,93.85771164,1.1377809062500008,1
163,93.86128752,1.1447613483796304,1
164,93.85543608,1.1517415219907414,1
165,93.8594454,1.158721398148149,1
166,93.85884942000001,1.165701895833334,1
167,93.83864931000001,1.1726817719907414,1
168,93.84857328,1.1796616782407414,1
169,93.84447365999999,1.1866414907407419,1
170,93.83546172,1.1936220081018531,1
171,93.83455872,1.2006027280092608,1
172,93.82580865,1.2075828159722237,1
173,93.82887885,1.2145636840277794,1
174,93.83007081000001,1.221544043981483,1
175,93.81585759,1.228524902777779,1
176,93.81069243,1.2355051423611128,1
177,93.81592982999999,1.242485482638891,1
178,93.80401022999999,1.249465994212965,1
179,93.79241571,1.2564462453703726,1
180,93.7814262,1.263426542824076,1
181,93.78104694,1.2704062939814837,1
182,93.78706995,1.2773860787037057,1
183,93.7797105,1.2843661921296314,1
184,93.76456719,1.2913464606481495,1
185,93.76033211999999,1.2983266747685198,1
186,93.75980838000001,1.3053065636574086,1
187,93.76099131,1.312286952546297,1
188,93.74736503999999,1.319267178240741,1
189,93.7453965,1.3262480138888897,1
190,93.74245272,1.3332280983796303,1
191,93.73317890999999,1.340208180555556,1
192,93.73218561,1.347188361111111,1
193,93.72267702,1.3541690601851852,1
194,93.72749001,1.3611493067129623,1
195,93.72143088,1.3681301087962958,1
196,93.71328582,1.375110921296296,1
197,93.70905977999999,1.382090915509259,1
198,93.71055876,1.389071377314814,1
199,93.70398492,1.396051945601851,1
200,93.70287423,1.4030321354166657,1
201,93.69638166,1.4100124386574067,1
202,93.68145507,1.4169927824074064,1
203,93.67889958,1.4239729722222216,1
204,93.68014571999998,1.4309534768518501,1
205,93.68622290999998,1.437933795138887,1
206,93.68388413999999,1.4449147326388865,1
207,93.67877315999999,1.4518950023148116,1
208,93.67024884,1.4588750868055522,1
209,93.66666393,1.4658551527777735,1
210,93.65293833,1.4728352939814775,1
211,93.66066801000001,1.479814798611107,1
212,93.65598143999999,1.4867947696759216,1
213,93.65593628999999,1.4937753703703662,1
214,93.64568724,1.5007552847222188,1
215,93.64422437999998,1.5077350624999974,1
216,93.63400242,1.5147146886574057,1
217,93.61876881,1.521694396990739,1
218,93.62214603,1.5286740590277768,1
219,93.61702601999998,1.5356541041666651,1
220,93.60694854,1.5426344479166652,1
221,93.59398146,1.5496151724537022,1
222,93.60222585,1.556595497685184,1
223,93.59415302999999,1.5635767847222222,1
224,93.5893581,1.5705573310185192,1
225,93.58433742,1.5775388078703716,1
226,93.58167357,1.5845195324074086,1
227,93.57813381,1.591499820601853,1
228,93.56960948999999,1.598480984953704,1
229,93.55409595,1.6054610902777777,1
230,93.55566716999999,1.6124416875000005,1
231,93.55760862000001,1.6194216516203703,1
232,93.53775165,1.6264020949074067,1
233,93.53122296,1.633382609953703,1
234,93.5299407,1.640362975694444,1
235,93.52638288,1.647343208333333,1
236,93.52014315000001,1.6543235752314809,1
237,93.51339774,1.6613037638888875,1
238,93.51303654,1.668283953703701,1
239,93.51035463000001,1.6752640254629603,1
240,93.51038172,1.6822440266203678,1
241,93.51303654,1.689224142361109,1
242,93.52077525,1.696204559027776,1
243,93.51471612,1.703185528935184,1
244,93.51408402,1.7101656388888888,1
245,93.50113499999999,1.7171458182870374,1
246,93.50076477,1.724126232638889,1
247,93.50282361,1.7311063055555564,1
248,93.49426317,1.738086878472223,1
249,93.48509772,1.745066988425928,1
250,93.47537240999999,1.7520475023148174,1
251,93.47425269,1.759028075231484,1
252,93.46613471999999,1.7660073622685215,1
253,93.45891072,1.772987065972225,1
254,93.4539984,1.7799676041666694,1
255,93.45773682,1.786947821759262,1
256,93.44439951,1.7939281481481508,1
257,93.43638087000001,1.8009083530092622,1
258,93.41384199,1.8078882500000033,1
259,93.42093054,1.8148679641203747,1
260,93.42652011,1.821848167824079,1
261,93.42615890999998,1.8288285289351889,1
262,93.41539515,1.8358087083333374,1
263,93.40919154,1.8427888981481522,1
264,93.4164336,1.8497685914351893,1
265,93.40508288999999,1.856748446759263,1
266,93.40048662,1.8637283831018563,1
267,93.40449593999999,1.8707078842592628,1
268,93.39757896,1.8776875243055593,1
269,93.38868441000001,1.8846676840277814,1
270,93.38474733,1.8916478032407447,1
271,93.38263431,1.898627976851855,1
272,93.37691831999999,1.9056078831018546,1
273,93.38358246,1.9125886168981512,1
274,93.38397075,1.9195689780092626,1
275,93.37169897999999,1.9265498576388915,1
276,93.36201881999999,1.9335302650462984,1
277,93.37193375999999,1.9405112731481506,1
278,93.36861975,1.9474921666666691,1
279,93.36347265,1.9544730208333365,1
280,93.35678142,1.9614536793981516,1
281,93.34999085999999,1.9684350393518553,1
282,93.32502290999999,1.9754161585648187,1
283,93.31975842,1.9823973854166699,1
284,93.31076454000001,1.9893772974537074,1
285,93.31087289999999,1.9963583263888927,1
286,93.29801418,2.0033391527777824,1
287,93.28176017999999,2.010320151620375,1
288,93.29105205,2.017300368055561,1
289,93.28307856,2.024280289351858,1
290,93.28708788,2.031260270833339,1
291,93.27588164999999,2.038240581018525,1
292,93.28184145,2.045220626157413,1
293,93.27591776999999,2.052201174768524,1
294,93.26231858999999,2.059181356481487,1
295,93.25839957,2.066161796296302,1
296,93.25155483,2.073142594907412,1
297,93.24799700999999,2.080123412037042,1
298,93.24701274,2.0871035462963015,1
299,93.24484554,2.094084258101857,1
300,93.23943657000001,2.1010646168981535,1
301,93.22649657999999,2.108044944444449,1
302,93.22622567999998,2.1150251678240797,1
303,93.21153387,2.1220060300925985,1
304,93.19870224,2.1289860879629683,1
305,93.19761863999999,2.1359664606481528,1
306,93.18671943,2.1429464571759302,1
307,93.19109897999999,2.1499267303240783,1
308,93.18876924,2.1569069409722275,1
309,93.17480886,2.163886873842598,1
310,93.17810481000001,2.1708673356481536,1
311,93.17123298,2.1778478831018577,1
312,93.16829822999999,2.1848284675925975,1
313,93.16149863999999,2.1918091921296345,1
314,93.16646514,2.198789646990745,1
315,93.14669846999999,2.205769619212968,1
316,93.13942028999999,2.2127505879629683,1
317,93.14261691,2.2197310300925976,1
318,93.13709958,2.2267121412037083,1
319,93.12775353,2.233692557870375,1
320,93.12119775000001,2.2406729756944497,1
321,93.10799589,2.247653758101857,1
322,93.11030757,2.254633815972228,1
323,93.09502881,2.2616134930555623,1
324,93.10333641,2.268593353009266,1
325,93.09627495,2.2755731504629706,1
326,93.08851818,2.2825536412037124,1
327,93.08713659,2.2895335335648235,1
328,93.08334399,2.296513777777787,1
329,93.08432825999999,2.3034939085648247,1
330,93.08036409,2.310473665509269,1
331,93.0691398,2.317453391203714,1
332,93.07193007,2.324433568287047,1
333,93.05446605,2.331413550925935,1
334,93.06173519999999,2.338393471064824,1
335,93.05787939000001,2.345373025462971,1
336,93.04414475999998,2.352353263888897,1
337,93.04135449,2.3593334780092663,1
338,93.03183687,2.3663134606481555,1
339,93.02620215,2.3732936504629705,1
340,93.02603058,2.3802738032407476,1
341,93.01220565000001,2.387253563657415,1
342,93.0090903,2.394233546296303,1
343,92.99894058,2.401213913194451,1
344,92.99613225,2.4081942708333406,1
345,92.99640315,2.415174685185192,1
346,92.99572589999998,2.4221553530092668,1
347,92.98551297,2.4291353622685254,1
348,92.97960735,2.4361156192129707,1
349,92.96859977999999,2.4430957592592684,1
350,92.960238,2.4500759085648243,1
351,92.94681942000001,2.4570555254629727,1
352,92.94567261,2.4640360034722333,1
353,92.94534752999999,2.4710162847222343,1
354,92.93786166,2.4779968379629747,1
355,92.91782409,2.484976809027791,1
356,92.91067233,2.49195688541668,1
357,92.90953454999999,2.4989367430555687,1
358,92.90129015999999,2.5059173125000123,1
359,92.90752989,2.5128974768518644,1
360,92.89931259,2.5198779351851983,1
361,92.89527617999998,2.526858458333346,1
362,92.89397585999998,2.533838494212976,1
363,92.89365078,2.5408188020833467,1
364,92.87968137,2.547798849537051,1
365,92.86748184,2.554778725694459,1
366,92.86856544,2.5617587118055702,1
367,92.860908,2.5687384363426067,1
368,92.85352146,2.575718423611126,1
369,92.84991849,2.582698395833349,1
370,92.83646379,2.5896783472222387,1
371,92.83071168000001,2.596658250000016,1
372,92.81298579,2.6036383518518678,1
373,92.79915183,2.610618868055571,1
374,92.78994123,2.6175994050926086,1
375,92.78680781999999,2.6245803622685355,1
376,92.77736243999999,2.6315615219907578,1
377,92.76634584,2.6385422858796472,1
378,92.75506736999999,2.6455230381944617,1
379,92.74238924999999,2.652504327546315,1
380,92.73223049999999,2.659484626157427,1
381,92.71962461999999,2.666465350694464,1
382,92.71748451,2.6734457083333525,1
383,92.71672599,2.680426504629648,1
384,92.71269860999999,2.687407076388908,1
385,92.70904146000001,2.6943869224537234,1
386,92.6991807,2.7013674247685384,1
387,92.70180843,2.7083477777777967,1
388,92.69260686,2.715328263888907,1
389,92.67733713,2.7223085729166856,1
390,92.66698875,2.7292890601852045,1
391,92.66321420999999,2.736269023148166,1
392,92.65038258,2.743249584490758,1
393,92.64424217999999,2.7502296550926104,1
394,92.6440977,2.757209487268536,1
395,92.63948337,2.7641894930555733,1
396,92.64044055,2.7711699837963137,1
397,92.6382282,2.7781502662037214,1
398,92.64277931999999,2.785130424768537,1
399,92.64365523000001,2.792110435185204,1
400,92.63984457000001,2.799090555555575,1
401,92.62812363,2.806070861111131,1
402,92.62900857,2.8130510266203896,1
403,92.62168523999999,2.8200308750000187,1
404,92.59535376,2.8270113750000188,1
405,92.58073419,2.8339915648148337,1
406,92.58189906,2.8409716932870563,1
407,92.57230919999999,2.847951331018538,1
408,92.55898092,2.8549312615740923,1
409,92.53941291,2.86191142708335,1
410,92.54489411999998,2.8688924976852013,1
411,92.52978692999999,2.8758731203703842,1
412,92.51763254999999,2.8828532870370496,1
413,92.51595296999999,2.8898335567129747,1
414,92.48848371,2.8968137337963076,1
415,92.4848085,2.90379383912038,1
416,92.46881637,2.910774195601862,1
417,92.45269782,2.9177540636574166,1
418,92.45821515,2.9247347986111216,1
419,92.45734827,2.9317155034722338,1
420,92.46181812,2.9386960509259388,1
421,92.44804737,2.945676228009272,1
422,92.44825506000001,2.9526571076389017,1
423,92.44212368999999,2.9596375335648255,1
424,92.43567627,2.966618518518528,1
425,92.43449333999999,2.973599025462973,1
426,92.41418487,2.980579511574085,1
427,92.41477182,2.987559538194455,1
428,92.41602698999999,2.9945404918981597,1
429,92.40397193999999,3.001520724537049,1
430,92.4038997,3.008500877314828,1
431,92.39253996,3.015481089120384,1
432,92.37057899999999,3.022461232638903,1
433,92.36547705,3.029441560185197,1
434,92.35429791,3.0364221354166787,1
435,92.3492682,3.043402396990752,1
436,92.34334452,3.050382366898161,1
437,92.33334831,3.057362583333347,1
438,92.31189303,3.064343704861124,1
439,92.31002382,3.0713240706018654,1
440,92.30133696,3.078305155092606,1
441,92.28887556000001,3.085286625000011,1
442,92.28034221,3.092267357638902,1
443,92.26397082,3.0992493506944583,1
444,92.24610044999999,3.1062308275463124,1
445,92.22938592,3.113212704861128,1
446,92.2189653,3.1201944826389054,1
447,92.21361954,3.12717655671298,1
448,92.18680044,3.1341587418981627,1
449,92.18201453999998,3.1411411296296428,1
450,92.16260906999999,3.1481241817129777,1
451,92.16145322999999,3.155106825231497,1
452,92.14886541,3.1620901643518664,1
453,92.15654090999999,3.169073035879643,1
454,92.15654090999999,3.1760550266203853,1
455,92.15306435999999,3.1830374895833486,1
456,92.13242178,3.1900196377314955,1
457,92.12042090999999,3.1970018553240878,1
458,92.11443401999999,3.203984100694459,1
459,92.11863297,3.210966593750015,1
460,92.09611215,3.2179483217592724,1
461,92.09773755,3.2249298437500133,1
462,92.08671192,3.231911949074086,1
463,92.10235188,3.2388933912037148,1
464,92.1127725,3.2458748611111226,1
465,92.09047742999999,3.2528558819444564,1
466,92.08987242,3.2598373634259397,1
467,92.08533936,3.2668183182870503,1
468,92.07716721000001,3.273799784722236,1
469,92.06401953,3.2807805000000156,1
470,92.04548996999999,3.2877615902777944,1
471,92.03687535,3.2947429918981648,1
472,92.02236414,3.3017244537037205,1
473,92.01018266999999,3.30870669560187,1
474,91.99293536999998,3.315688560185201,1
475,91.99381128,3.322670516203719,1
476,91.97492955,3.3296531122685336,1
477,91.96592664,3.336635921296311,1
478,91.95772740000001,3.3436187604166814,1
479,91.94460681000001,3.350601528935201,1
480,91.92887655,3.357584719907424,1
481,91.90156983,3.364567181712979,1
482,91.90242768,3.371552031250015,1
483,91.88075568,3.378537072916681,1
484,91.86307494,3.3855226608796443,1
485,91.85891210999999,3.392508531250015,1
486,91.83998523,3.3994947557870514,1
487,91.81899048000001,3.406480774305569,1
488,91.82443556999999,3.4134669930555708,1
489,91.79860074,3.4204527384259404,1
490,91.80167997000001,3.4274390428240875,1
491,91.79528673,3.4344259201389002,1
492,91.77191708999999,3.441411715277788,1
493,91.75191564,3.4483981435185274,1
494,91.75524771,3.4553835069444525,1
495,91.74121509,3.462368976851859,1
496,91.74573009,3.469354127314822,1
497,91.74158532000001,3.4763390023148233,1
498,91.73068611,3.4833236018518585,1
499,91.73328674999999,3.4903076400463036,1
500,91.71317694,3.49729184143519,1
501,91.68757688999999,3.504276715277781,1
502,91.68937386,3.5112614293981514,1
503,91.68979827000001,3.5182463645833355,1
504,91.66239222,3.525231787037038,1
505,91.64838668999998,3.5322179143518535,1
506,91.64117172,3.5392041782407424,1
507,91.61834388,3.5461908993055595,1
508,91.59266256,3.5531780659722263,1
509,91.57397949,3.5601649467592615,1
510,91.56978957,3.567154718750004,1
511,91.55335497,3.5741458877314827,1
512,91.53406688999999,3.58113692939815,1
513,91.52018778,3.588127906250002,1
514,91.49178843,3.595118924768523,1
515,91.48832993999999,3.6021105821759307,1
516,91.47592272,3.6091020798611155,1
517,91.4607162,3.616093980324078,1
518,91.43974854,3.6230860300925967,1
519,91.43140482,3.630077534722228,1
520,91.41360669,3.6370695879629675,1
521,91.41489798,3.6440620486111146,1
522,91.38654378,3.651056243055559,1
523,91.36823996999999,3.6580502210648187,1
524,91.36825803,3.665043206018523,1
525,91.35518258999998,3.672036583333338,1
526,91.33216512,3.6790314930555597,1
527,91.31573955,3.6860248773148174,1
528,91.29460934999999,3.693018581018522,1
529,91.2759624,3.700011839120374,1
530,91.28979635999998,3.707004729166671,1
531,91.26856683,3.71399774768519,1
532,91.27272063000001,3.720989554398153,1
533,91.27076112,3.7279814050925983,1
534,91.24606407,3.7349731030092634,1
535,91.23638391,3.7419646458333387,1
536,91.24458315,3.7489559375000048,1
537,91.21891989,3.7559470381944497,1
538,91.21126244999999,3.7629382118055617,1
539,91.18888611,3.769930120370376,1
540,91.17406787999998,3.776921378472227,1
541,91.16725926000001,3.7839137893518573,1
542,91.14332073,3.790906344907413,1
543,91.13414625,3.7978990439814884,1
544,91.12389719999999,3.804891840277785,1
545,91.10834754,3.8118851053240808,1
546,91.09702392,3.8188786435185245,1
547,91.08026423999999,3.825860376157414,1
548,91.06432629,3.832854554398155,1
549,91.05115152,3.8398492534722286,1
550,91.03313666999999,3.8468442013888953,1
551,91.02468458999999,3.8538400000000057,1
552,91.01593451999999,3.860837053240746,1
553,90.98181918,3.8678344513888923,1
554,90.97059489,3.8748324247685235,1
555,90.93895377,3.8818326099537104,1
556,90.92899368,3.8888329143518567,1
557,90.91707407999999,3.8958340428240814,1
558,90.91579182,3.9028371342592676,1
559,90.89210613,3.9098400995370457,1
560,90.87209565,3.9168430277777846,1
561,90.86944986,3.923846415509268,1
562,90.85225673999999,3.930850186342602,1
563,90.82682826,3.9378541886574174,1
564,90.80523753,3.944857216435197,1
565,90.80995118999999,3.951861766203716,1
566,90.79695702000001,3.9588656631944583,1
567,90.76928007000001,3.9658696261574216,1
568,90.76602926999999,3.9728740277777908,1
569,90.75422705999999,3.9798784236111215,1
570,90.75372138,3.9868829571759345,1
571,90.72420231,3.993887776620379,1
572,90.70961885999999,4.000892818287046,1
573,90.67994628,4.007897380787046,1
574,90.67253265,4.0149014189814896,1
575,90.64453965,4.021905406250007,1
576,90.63650295,4.028911141203711,1
577,90.60795009,4.035917354166676,1
578,90.58905933,4.042924436342601,1
579,90.57386183999999,4.049932881944454,1
580,90.54724139999999,4.056942218750011,1
581,90.52176777,4.06394052314816,1
582,90.50265126,4.07095110300927,1
583,90.48599994,4.077962010416679,1
584,90.46889712000001,4.084974028935198,1
585,90.45566817,4.091987303240752,1
586,90.42272673,4.099002693287048,1
587,90.39636816,4.106019671296306,1
588,90.37259216999999,4.113037851851864,1
589,90.34997202,4.120056560185197,1
590,90.33990356999999,4.127075755787048,1
591,90.31653393,4.134095950231493,1
592,90.285661263,4.141116700231493,1
593,90.260811606,4.148137990740752,1
594,90.253351923,4.155159747685198,1
595,90.221988927,4.162180479166677,1
596,90.21239726099999,4.169201281250011,1
597,90.196605597,4.176222186342605,1
598,90.17338675799999,4.183243606481493,1
599,90.158100774,4.1902646354166775,1
600,90.131006259,4.1972864872685305,1
601,90.113190972,4.2043085324074205,1
602,90.10741628699999,4.211330714120384,1
603,90.081704265,4.2183536689814956,1
604,90.067813416,4.225376706018533,1
605,90.059243946,4.2323997557870525,1
606,90.038037894,4.239422009259275,1
607,90.028355025,4.246444718750018,1
608,90.004280142,4.25346804745372,1
609,89.989231647,4.260491527777793,1
610,89.97077523,4.2675158449074235,1
611,89.94488622,4.274540936342607,1
612,89.909320662,4.281567223379643,1
613,89.876262735,4.288595019675939,1
614,89.865029415,4.295624337962976,1
615,89.832703821,4.302655703703716,1
616,89.823790308,4.309687696759274,1
617,89.803509831,4.316721606481496,1
618,89.764730496,4.323754950231497,1
619,89.74617204,4.330788719907422,1
620,89.721295293,4.337823825231495,1
621,89.710918017,4.344861133101866,1
622,89.671320564,4.351900996527793,1
623,89.64429016199999,4.35894263657409,1
624,89.630963688,4.365985488425941,1
625,89.600354697,4.373030879629644,1
626,89.568707256,4.380077292824089,1
627,89.542085913,4.387125174768533,1
628,89.50960409999999,4.3941736539352005,1
629,89.471410812,4.40122267708335,1
630,89.465948565,4.408272267361127,1
631,89.447933715,4.41532015856483,1
632,89.41918670999999,4.4223686851852015,1
633,89.40427817999999,4.429415444444459,1
634,89.38230728699999,4.436463225694459,1
635,89.349022707,4.443512262731497,1
636,89.339813913,4.450559990740755,1
637,89.332961949,4.4576080625000145,1
638,89.303881737,4.464657598379644,1
639,89.280543702,4.471706254629646,1
640,89.257695996,4.478756112268533,1
641,89.24798693999999,4.4858062881944605,1
642,89.226225543,4.492857562500016,1
643,89.207753775,4.499908978009277,1
644,89.191256868,4.506959556712982,1
645,89.164663518,4.514011357638906,1
646,89.154081261,4.521063135416683,1
647,89.124064638,4.528115032407423,1
648,89.11079685899999,4.535167285879645,1
649,89.077475256,4.542220733796312,1
650,89.049653826,4.549272896990758,1
651,89.013813756,4.5563256331018716,1
652,88.992655563,4.5633792060185385,1
653,88.969964076,4.57043397800928,1
654,88.947896562,4.57748971875002,1
655,88.90844991,4.584545689814836,1
656,88.889778579,4.591602486111133,1
657,88.879912401,4.598660134259278,1
658,88.855692135,4.60571978125002,1
659,88.825314312,4.612780315972241,1
660,88.79900631,4.619841484953723,1
661,88.774306551,4.626902729166686,1
662,88.758735219,4.633963734953723,1
663,88.727211489,4.6410246851852035,1
664,88.70282416799999,4.648086849537056,1
665,88.688065536,4.655150188657426,1
666,88.64840938799999,4.662215228009278,1
667,88.623575082,4.669280762731499,1
668,88.60432854,4.676347989583352,1
669,88.570871487,4.683417879629646,1
670,88.531236108,4.690488460648167,1
671,88.51886229899999,4.697560604166685,1
672,88.47874832999999,4.704634863425942,1
673,88.46765497499999,4.711709619212979,1
674,88.429424664,4.718785547453719,1
675,88.397399769,4.725861098379648,1
676,88.37642578799999,4.732934763888904,1
677,88.342425129,4.740008621527794,1
678,88.33230159600001,4.747082532407423,1
679,88.303554591,4.754157444444461,1
680,88.26821388,4.761234744212978,1
681,88.241528424,4.768312837962977,1
682,88.217249463,4.775392628472237,1
683,88.187700594,4.782474112268533,1
684,88.164707505,4.789556271990758,1
685,88.134792018,4.7966412233796465,1
686,88.09905940499999,4.80372769097224,1
687,88.06587776699999,4.810815620370388,1
688,88.040338218,4.8179043981481655,1
689,88.016850285,4.824994346064833,1
690,87.986047149,4.832085123842608,1
691,87.959932389,4.839177046296312,1
692,87.938914161,4.846270145833348,1
693,87.908219385,4.85336388657409,1
694,87.86969289,4.860458490740754,1
695,87.853803702,4.867551717592605,1
696,87.833830245,4.874643445601861,1
697,87.814798617,4.881732364583343,1
698,87.787833231,4.88881958912038,1
699,87.779028078,4.895903591435196,1
700,87.750625116,4.902985944444455,1
701,87.73256782499999,4.91006637962964,1
702,87.718563198,4.9171473611111205,1
703,87.69869177999999,4.924228276620377,1
704,87.675709527,4.9313094502314865,1
705,87.66434166,4.93839173842593,1
706,87.62450762099999,4.945480268518523,1
707,87.580808742,4.952575446759265,1
708,87.551178603,4.95967535069445,1
709,87.511344564,4.966780318287045,1
710,87.491548095,4.973888093750007,1
711,87.458355621,4.980997623842601,1
712,87.418311183,4.988109431712973,1
713,87.387594735,4.9952222013888985,1
714,87.356840361,5.002336826388897,1
715,87.344810595,5.009454201388897,1
716,87.318652491,5.016574912037047,1
717,87.294975831,5.023697504629639,1
718,87.263252538,5.030821148148156,1
719,87.235641507,5.037947170138898,1
720,87.206443002,5.045075447916677,1
721,87.17501499,5.052205206018528,1
722,87.142867287,5.059337313657417,1
723,87.12177411,5.066470855324083,1
724,87.108484659,5.073606528935195,1
